OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu6483,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_coprocola
Otu6484,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
Otu6485,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6486,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu6487,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu6488,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu6489,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_copri
Otu6490,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_copri
Otu6491,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6492,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6493,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6494,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu6495,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6496,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6497,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6498,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_stercoris
Otu6499,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6500,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6501,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_clarus
Otu6502,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_coprocola
Otu6503,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides_massiliensis
Otu6504,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6505,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6506,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_stercorea
Otu6507,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6508,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lutimonas,Lutimonas_saemankumensis
Otu6509,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,,
Otu6510,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
Otu6511,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Cryomorphaceae,,
Otu6512,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,,,
Otu6513,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea,Litorilinea_aerophila
Otu6514,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,Roseburia_faecis
Otu6515,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6516,Bacteria,,,,,,
Otu6517,Bacteria,Firmicutes,,,,,
Otu6518,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Coprobacillus,Coprobacillus_cateniformis
Otu6519,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,,
Otu6520,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,,
Otu6521,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,Mogibacterium,
Otu6522,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus_hyointestinalis
Otu6523,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,,
Otu6524,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
Otu6527,Bacteria,,,,,,
Otu6525,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
Otu6528,Bacteria,,,,,,
Otu6526,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
Otu6530,Bacteria,,,,,,
Otu6531,Bacteria,,,,,,
Otu6529,Bacteria,,,,,,
Otu6532,Bacteria,,,,,,
Otu6533,Bacteria,,,,,,
Otu6534,Bacteria,,,,,,
Otu6535,Bacteria,,,,,,
Otu6536,Bacteria,,,,,,
Otu6537,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema_amylovorum
Otu6539,Bacteria,,,,,,
Otu6538,Bacteria,Acidobacteria,Acidobacteria_Gp16,,,,
Otu6540,Bacteria,,,,,,
Otu6541,Bacteria,,,,,,
Otu6542,Bacteria,,,,,,
Otu6545,Bacteria,,,,,,
Otu6543,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu6544,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu6546,Bacteria,,,,,,
Otu6549,Bacteria,,,,,,
Otu6547,Bacteria,,,,,,
Otu6548,Bacteria,,,,,,
Otu6550,Bacteria,,,,,,
Otu6552,Bacteria,,,,,,
Otu6551,Bacteria,,,,,,
Otu6553,Bacteria,,,,,,
Otu6556,Bacteria,,,,,,
Otu6554,Bacteria,,,,,,
Otu6555,Bacteria,,,,,,
Otu6557,Bacteria,,,,,,
Otu6558,Bacteria,,,,,,
Otu6559,Bacteria,,,,,,
Otu6560,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,,
Otu6561,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6562,Bacteria,Proteobacteria,,,,,
Otu6563,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,
Otu6564,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6565,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6566,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6567,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6568,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,Anaerofilum_pentosovorans
Otu6569,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6570,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6571,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6572,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6573,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6574,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6575,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6576,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVa,
Otu6577,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6578,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6579,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6580,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6581,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6582,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
Otu6583,Bacteria,Proteobacteria,Betaproteobacteria,,,,
Otu6584,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
Otu6585,Bacteria,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,
Otu6586,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
Otu6587,Bacteria,Proteobacteria,Betaproteobacteria,,,,
Otu6589,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Slackia,Slackia_equolifaciens
Otu6588,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Delftia,
Otu6590,Bacteria,Acidobacteria,Acidobacteria_Gp1,,,,
Otu6591,Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,,
Otu6592,Bacteria,Acidobacteria,Acidobacteria_Gp1,,,,
Otu6593,Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,,
Otu6594,Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,,
Otu6595,Bacteria,Acidobacteria,Acidobacteria_Gp1,Gp1,,,
Otu6596,Bacteria,Acidobacteria,Acidobacteria_Gp1,,,,
Otu6597,Bacteria,Acidobacteria,Acidobacteria_Gp1,,,,
Otu6598,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Pelobacter_seleniigenes
Otu6601,Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,,
Otu6599,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,,
Otu6600,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_turicensis
Otu6603,Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,,
Otu6602,Bacteria,Acidobacteria,Acidobacteria_Gp13,Gp13,,,
Otu6604,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
Otu6605,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
Otu6606,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
Otu6608,Bacteria,Acidobacteria,Acidobacteria_Gp2,Gp2,,,
Otu6607,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
Otu6609,Bacteria,Acidobacteria,Acidobacteria_Gp2,Gp2,,,
Otu6612,Bacteria,Acidobacteria,Acidobacteria_Gp2,Gp2,,,
Otu6613,Bacteria,Acidobacteria,Acidobacteria_Gp2,Gp2,,,
Otu6610,Bacteria,Acidobacteria,Acidobacteria_Gp3,Gp3,,,
Otu6611,Bacteria,Actinobacteria,Actinobacteria,Gaiellales,Gaiellaceae,Gaiella,Gaiella_occulta
Otu6615,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,
Otu6616,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Mitsuokella,Mitsuokella_jalaludinii
Otu6614,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,,
Otu6617,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,,
Otu6618,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,Peptococcus,Peptococcus_niger
Otu6619,Bacteria,Firmicutes,,,,,
Otu6620,Bacteria,Firmicutes,,,,,
Otu6621,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,Megamonas_funiformis
Otu6622,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,Megamonas_funiformis
Otu6623,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,Megamonas_funiformis
Otu6624,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Megamonas,Megamonas_funiformis
Otu6625,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,
Otu6626,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae_1,,
Otu6627,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas_sputigena
Otu6628,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Selenomonas,Selenomonas_sputigena
Otu6629,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
Otu6630,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6631,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6632,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6633,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6634,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6635,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6636,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6637,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6638,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6639,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6640,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6641,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6642,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6643,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6644,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6645,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6646,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6647,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6648,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6649,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6650,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,Intestinimonas_butyriciproducens
Otu6651,Bacteria,Firmicutes,,,,,
Otu6652,Bacteria,Firmicutes,,,,,
Otu6653,Bacteria,,,,,,
Otu6654,Bacteria,,,,,,
Otu6655,Bacteria,,,,,,
Otu6656,Bacteria,,,,,,
Otu6657,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6658,Bacteria,Firmicutes,,,,,
Otu6659,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6660,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6661,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6662,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6663,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6664,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6665,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6666,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
Otu6667,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
Otu6668,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6669,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
Otu6670,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
Otu6671,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
Otu6672,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
Otu6673,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,,
Otu6674,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,
Otu6675,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6676,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
Otu6677,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,,,
Otu6679,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_psychrophila
Otu6678,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,,,
Otu6680,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
Otu6681,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,,
Otu6683,Bacteria,,,,,,
Otu6682,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Blastomonas,
Otu6684,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,Aggregatibacter_aphrophilus
Otu6685,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,
Otu6686,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
Otu6687,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bacteriovoracaceae,Halobacteriovorax,
Otu6688,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6689,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Anaerofustis,Anaerofustis_stercorihominis
Otu6691,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6690,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6692,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
Otu6693,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,
Otu6695,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_incertae_sedis,,,
Otu6694,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6696,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6697,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu6699,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia,Alloscardovia_omnicolens
Otu6698,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,,,
Otu6700,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcus_eutactus
Otu6701,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6702,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptoniphilaceae,Peptoniphilus,
Otu6703,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6704,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,Eubacterium_hallii
Otu6705,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,Clostridium_lactatifermentans
Otu6707,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6706,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
Otu6708,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6710,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6709,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6711,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6713,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
Otu6712,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6714,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,Ruminococcus_gnavus
Otu6715,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnospiracea_incertae_sedis,Ruminococcus_gnavus
Otu6716,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6717,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6718,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6719,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6720,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6721,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Roseburia,
Otu6722,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6723,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6724,Bacteria,Firmicutes,Clostridia,Clostridiales,Eubacteriaceae,Eubacterium,Eubacterium_coprostanoligenes
Otu6727,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium_choerinum
Otu6725,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,Clostridium_lactatifermentans
Otu6726,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
Otu6728,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Mycobacteriaceae,Mycobacterium,
Otu6729,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_graevenitzii
Otu6730,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Ferrimonadaceae,Ferrimonas,
Otu6731,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
Otu6732,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Pontimonas,Pontimonas_salivibrio
Otu6733,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6734,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6735,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,
Otu6736,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,
Otu6737,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6738,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6739,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces_odontolyticus
Otu6740,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6741,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus2,Ruminococcus_faecis
Otu6742,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,,
Otu6743,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb,
Otu6744,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6745,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Dialister,Dialister_succinatiphilus
Otu6746,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
Otu6747,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
Otu6748,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Dorea,Dorea_longicatena
Otu6749,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfurovum,
Otu6750,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
Otu6751,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacterium_prausnitzii
Otu6753,Bacteria,,,,,,
Otu6752,Bacteria,Actinobacteria,Actinobacteria,,,,
Otu6754,Bacteria,,,,,,
Otu6755,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,
Otu6756,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,,
Otu6757,Bacteria,Candidatus_Saccharibacteria,Saccharibacteria_genera_incertae_sedis,,,,
Otu6758,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Butyricimonas,
Otu6759,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_ruminicola
Otu6760,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Paraprevotella,Paraprevotella_clara
Otu6761,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6762,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Parabacteroides,Parabacteroides_distasonis
Otu6763,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu6764,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
Otu6765,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6766,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
Otu6768,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6767,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,
Otu6769,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6770,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6771,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6772,Bacteria,Bacteroidetes,,,,,
Otu6773,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,Draconibacterium,Draconibacterium_orientale
Otu6774,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_oris
Otu6775,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
Otu6776,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Coprobacter,Coprobacter_fastidiosus
Otu6777,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu6778,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu6779,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
Otu6780,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu6781,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,,
Otu6782,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,,
Otu6783,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella,Prevotella_histicola
